user_id,date,habit,completed,mood,dayofweek,is_weekend,week_num,day_num,roll7_rate,roll14_rate,roll3_rate,streak,days_since_miss,weekend_penalty,habit_age,will_drop
1503960366,2016-04-12,Sedentary_Limit,0,5,1,0,15,1,0.0,0.0,0.0,0,0,-0.25,1,0
1503960366,2016-04-13,Sedentary_Limit,0,5,2,0,15,2,0.0,0.0,0.0,0,1,-0.25,2,0
1503960366,2016-04-14,Sedentary_Limit,0,5,3,0,15,3,0.0,0.0,0.0,0,0,-0.25,3,0
1503960366,2016-04-15,Sedentary_Limit,0,5,4,0,15,4,0.0,0.0,0.0,0,0,-0.25,4,0
1503960366,2016-04-16,Sedentary_Limit,0,5,5,1,15,5,0.0,0.0,0.0,0,0,-0.25,5,0
1503960366,2016-04-17,Sedentary_Limit,1,5,6,1,15,6,0.0,0.0,0.0,0,0,-0.25,6,0
1503960366,2016-04-18,Sedentary_Limit,0,5,0,0,16,7,0.16666666666666666,0.16666666666666666,0.3333333333333333,1,0,-0.25,7,0
1503960366,2016-04-19,Sedentary_Limit,0,5,1,0,16,8,0.14285714285714285,0.14285714285714285,0.3333333333333333,0,1,-0.25,8,0
1503960366,2016-04-20,Sedentary_Limit,0,5,2,0,16,9,0.14285714285714285,0.125,0.3333333333333333,0,0,-0.25,9,0
1503960366,2016-04-21,Sedentary_Limit,0,5,3,0,16,10,0.14285714285714285,0.1111111111111111,0.0,0,0,-0.25,10,0
1503960366,2016-04-22,Sedentary_Limit,0,5,4,0,16,11,0.14285714285714285,0.1,0.0,0,0,-0.25,11,0
1503960366,2016-04-23,Sedentary_Limit,0,5,5,1,16,12,0.14285714285714285,0.09090909090909091,0.0,0,0,-0.25,12,0
1503960366,2016-04-24,Sedentary_Limit,0,5,6,1,16,13,0.14285714285714285,0.08333333333333333,0.0,0,0,-0.25,13,0
1503960366,2016-04-25,Sedentary_Limit,0,5,0,0,17,14,0.0,0.07692307692307693,0.0,0,0,-0.25,14,0
1503960366,2016-04-26,Sedentary_Limit,0,5,1,0,17,15,0.0,0.07142857142857142,0.0,0,0,-0.25,15,0
1503960366,2016-04-27,Sedentary_Limit,0,5,2,0,17,16,0.0,0.07142857142857142,0.0,0,0,-0.25,16,0
1503960366,2016-04-28,Sedentary_Limit,0,5,3,0,17,17,0.0,0.07142857142857142,0.0,0,0,-0.25,17,0
1503960366,2016-04-29,Sedentary_Limit,0,5,4,0,17,18,0.0,0.07142857142857142,0.0,0,0,-0.25,18,0
1503960366,2016-04-30,Sedentary_Limit,0,5,5,1,17,19,0.0,0.07142857142857142,0.0,0,0,-0.25,19,0
1503960366,2016-05-01,Sedentary_Limit,0,5,6,1,17,20,0.0,0.07142857142857142,0.0,0,0,-0.25,20,0
1503960366,2016-05-02,Sedentary_Limit,0,5,0,0,18,21,0.0,0.0,0.0,0,0,-0.25,21,0
1503960366,2016-05-03,Sedentary_Limit,0,5,1,0,18,22,0.0,0.0,0.0,0,0,-0.25,22,0
1503960366,2016-05-04,Sedentary_Limit,0,5,2,0,18,23,0.0,0.0,0.0,0,0,-0.25,23,0
